label,category,latitude,longitude,commune_proche
Cloître de la Basilique - Ancien prieuré Notre-Dame,CulturalSite,46.4505292,4.12062208,Jougne
Belvédère du Fourré,Landform,47.4623141,6.81867429,Damprichard
Caborne du boeuf,Landform,46.3423895,5.5279141,Jougne
Starland,SportsAndLeisurePlace,46.4543648,4.11178151,Jougne
La Roche Bernard,Landform,46.5726126,6.10855531,Jougne
Site d'escalade - Roche de Solutré,SportsAndLeisurePlace,46.2981767,4.7181853,Jougne
Jur'Aventures - La recette de mamie Foncine,SportsAndLeisurePlace,46.6598359,6.0752768,Jougne
Pêche en rivières et lacs,SportsAndLeisurePlace,46.5322684,6.01361576,Jougne
David Blondeau - Le Banquier Randonneur,SportsAndLeisurePlace,47.043687,3.089141,Jougne
Le kiosque et la roseraie d'Is-sur-Tille,CulturalSite,47.52136,5.113112,Jougne
Un P'tit Bout de Bonheur,CulturalSite,46.439562,4.282161,Jougne
Maison des Ports,CulturalSite,47.5912359,3.64499479,Jougne
Barrage de Rangère,CulturalSite,46.939022,3.975172,Jougne
Diverti'Parc,SportsAndLeisurePlace,46.679926,4.139699,Jougne
Dané Laurie - DIAGRAM Bijoux en Bois,CulturalSite,46.387405,5.8677659,Jougne
Verger conservatoire de Moloy,CulturalSite,47.53989,4.93342,Jougne
Randonnée VTT dans le Morvan,SportsAndLeisurePlace,47.1970466,4.06483408,Jougne
Site des vestiges de la ville gallo-romaine d'Alésia,CulturalSite,47.537545,4.495696,Jougne
La Via Francigena,SportsAndLeisurePlace,47.2422718,6.02969741,Damprichard
La Ferme du Moulin de Vanneau,Landform,47.6336635,3.24779308,Jougne
Étang du Cougnet,Landform,47.0647537,6.50584533,Damprichard
Location de matériel de ski - Gaby Sport - Sport 2000,SportsAndLeisurePlace,46.768485,6.35185022,Damprichard
Parcours d'Eguilly,SportsAndLeisurePlace,47.031433,3.656851,Jougne
Chapelle Sainte-Radegonde,CulturalSite,47.1594703,6.52807724,Damprichard
Eglise Saint-Paul,CulturalSite,46.3385907,4.70110248,Jougne
Parachutisme 71,SportsAndLeisurePlace,46.8283279,4.82613061,Jougne
Empire Cinéma,SportsAndLeisurePlace,46.4678302,4.10359473,Jougne
Site d'escalade - Etrigny,SportsAndLeisurePlace,46.5913323,4.82046611,Jougne
Centre culturel cyprien foresti - la stauberie,SportsAndLeisurePlace,47.4608954,6.86377558,Damprichard
Anciennes carrières de Villars-Fontaine - La Karrière,Landform,47.1450672,4.9099324,Jougne
Maison du Mineur,CulturalSite,46.9887942,4.53096125,Jougne
Centre Equestre de Chanteloup,SportsAndLeisurePlace,47.248145,3.554472,Jougne
Eglise Saint-Martin,CulturalSite,47.606553,5.792708,Damprichard
Hippodrome de Cluny,SportsAndLeisurePlace,46.435505,4.66812111,Jougne
Camping du Bois Guillaume,SportsAndLeisurePlace,47.75833,3.09925,Jougne
Visite Guidée Beaune NOIR et BLANC,SportsAndLeisurePlace,47.01924,4.83554,Jougne
Eglise Sainte Anne,CulturalSite,47.0524394,5.4178117,Jougne
Gérard Lazzarotto,CulturalSite,47.4202581,5.53132369,Jougne
L'Ile de Bresse,SportsAndLeisurePlace,46.504048,5.055699,Jougne
Eglise,CulturalSite,46.8362595,4.5878372,Jougne
Descente de la Saône en canoës,SportsAndLeisurePlace,47.8254022,5.90160847,Damprichard
Musée Rude,CulturalSite,47.3210743,5.04422491,Jougne
Eglise Saint-Pierre et Saint-Paul,CulturalSite,46.895502,4.669666,Jougne
"Balades sonores : Le dehors et le dedans, l’expérience Lip 73",SportsAndLeisurePlace,47.241644,6.03132334,Damprichard
Beaune Vélo Tour,SportsAndLeisurePlace,47.0163334,4.8266997,Jougne
Accueil Vélo,SportsAndLeisurePlace,47.5563937,6.43173893,Damprichard
Voitures des Ducs,SportsAndLeisurePlace,47.3219379,5.0369369,Jougne
Mini-golf,SportsAndLeisurePlace,47.519387,3.53767,Jougne
Woka Marnay,SportsAndLeisurePlace,47.2894618,5.77714562,Damprichard
Accompagnateurs en montagne,SportsAndLeisurePlace,47.75822,6.81931,Damprichard
Le chêne du Tiers,SportsAndLeisurePlace,46.760701,3.690198,Jougne
Chapelle de la Colombière,CulturalSite,46.78446,4.84863,Jougne
L'Abreuvoir,SportsAndLeisurePlace,47.6163835,4.91586514,Jougne
Mme jeannette,CulturalSite,47.33238,5.897436,Damprichard
Parc de l'Arbre-Sec,CulturalSite,47.798202,3.573781,Jougne
Aire de jeux pour les enfants,SportsAndLeisurePlace,46.9115017,3.7563887,Jougne
Médiathèque intercommunale,CulturalSite,46.74712,5.452332,Jougne
Château de Chassy,CulturalSite,46.5856724,4.1152072,Jougne
Centre équestre du Châtillonnais - La Barotte,SportsAndLeisurePlace,47.85948,4.614945,Jougne
Ferme pédagogique les 2 Collines,SportsAndLeisurePlace,47.0312747,5.82685839,Jougne
Ferme dromard,CulturalSite,47.2778647,6.48702829,Damprichard
Expérience Chanzy - l'Essentielle,SportsAndLeisurePlace,46.94441,4.7525,Jougne
Église Saint-Pierre et Saint-Paul,CulturalSite,47.1525088,4.49552695,Jougne
Etang des Traives,SportsAndLeisurePlace,46.186282,4.301788,Jougne
Toujours plus loin,CulturalSite,47.7248004,3.9577899,Jougne
Prieuré d'Arcenant,CulturalSite,47.142057,4.854802,Jougne
Barbecue sur l'Eau,SportsAndLeisurePlace,47.8640572,3.55482056,Jougne
Église Saint-Germain,CulturalSite,47.2041517,4.52436133,Jougne
Valvital - Spa de Santenay,SportsAndLeisurePlace,46.9069108,4.6876136,Jougne
Football Club Vesoul,SportsAndLeisurePlace,47.6235589,6.1670591,Damprichard
Tennis club et location des courts,SportsAndLeisurePlace,47.4791603,6.36288642,Damprichard
Heymes Aude-Marie,CulturalSite,47.2645442,4.7685289,Jougne
Centre equestre la Maison de Souhey,SportsAndLeisurePlace,47.484961,4.4196289,Jougne
Canoë-kayak Basse Vallée du Doubs,SportsAndLeisurePlace,46.9595738,5.4074861,Jougne
Association touristique et culturelle L'Isloise - Rev'Évasion,SportsAndLeisurePlace,47.451255,6.579195,Damprichard
Ruines du château et des remparts,CulturalSite,46.828058,5.562587,Jougne
Open Kayak,SportsAndLeisurePlace,47.993108,3.3405109,Jougne
Chapelle romane (ancienne église),CulturalSite,46.216867,4.25214489,Jougne
Vitraux- Emilie Heriveau,CulturalSite,47.4594402,3.51945474,Jougne
La Fourmilière - Atelier de Céramique,CulturalSite,46.557487,4.736667,Jougne
Piscine de plein air,SportsAndLeisurePlace,47.6819244,6.03840306,Damprichard
Eglise Saint-Germain,CulturalSite,46.653158,4.65259773,Jougne
Ludinature,SportsAndLeisurePlace,46.57619,5.25736,Jougne
Golf du Domaine du Mont-Saint-Jean,SportsAndLeisurePlace,46.4836127,6.0756666,Jougne
Pavillon de l'Industrie - Académie François Bourdon,CulturalSite,46.8056116,4.42405562,Jougne
Moka Céramique,CulturalSite,47.2349884,6.0317802,Damprichard
Spirit expérience X Bourgogne - Les Clos Vivants,SportsAndLeisurePlace,47.32271,5.04087,Jougne
Lormes NR Gym,SportsAndLeisurePlace,47.2784444,3.82267386,Jougne
Fontaine des ormois,CulturalSite,47.5818299,5.8785109,Damprichard
Les Anciennes Carrières,Landform,46.849474,4.771204,Jougne
Théâtre de Verdure,CulturalSite,46.6210404,4.8413159,Jougne
Tennis,SportsAndLeisurePlace,47.425273,6.069263,Damprichard
Centre Equestre de Cluny,SportsAndLeisurePlace,46.4367017,4.67200141,Jougne
Cadoles,CulturalSite,46.6567218,4.66546811,Jougne
La Rodia,SportsAndLeisurePlace,47.2324041,6.0376013,Damprichard
Lemon 1 Fitness,SportsAndLeisurePlace,46.4675431,4.10814611,Jougne
Oenostyle,SportsAndLeisurePlace,47.468072,4.961491,Jougne
Atelier Allegri,CulturalSite,47.2708973,4.4819519,Jougne
Centre aquatique L'Ilot Corail,SportsAndLeisurePlace,47.0111011,3.14121293,Jougne
Escal'ô,SportsAndLeisurePlace,47.1600888,5.9042743,Damprichard
Belvédère de la Roche Devant,Landform,46.559903,6.06797614,Jougne
Musée du Vin de Bourgogne,CulturalSite,47.0234932,4.8371953,Jougne
Lac de Saint-Point,Landform,46.8105167,6.30855558,Damprichard
Canoevasion,SportsAndLeisurePlace,46.58555,5.696627,Jougne
Sources de Moloy,Landform,47.5273312,4.91288794,Jougne
Fort de Bermont,CulturalSite,47.58044,6.85606,Damprichard
Eglise de l'Assomption de la Vierge,CulturalSite,46.93609,5.14579,Jougne
Ancien college des jesuites,CulturalSite,47.445469,5.589835,Damprichard
City game - Les Arcanes de Lons,SportsAndLeisurePlace,46.6755282,5.5543426,Jougne
Église Sainte-Marie-Madeleine,CulturalSite,47.2910465,4.6115265,Jougne
Association Alfred Giess,SportsAndLeisurePlace,47.616728,5.513215,Damprichard
Eglise de Sully,CulturalSite,47.00867,4.4736,Jougne
Ancienne tuilerie,CulturalSite,47.120538,6.080704,Damprichard
Belvédère du Rocher de la Baume,Landform,46.6712655,5.920281,Jougne
La Cave à pâtisseries,SportsAndLeisurePlace,46.18999,4.73589,Jougne
Croisières Maïtena,SportsAndLeisurePlace,47.24276,6.0254,Damprichard
Escapades Belvédères,SportsAndLeisurePlace,46.5223482,6.022137,Jougne
"Salle de spectacles ""La Scène""",SportsAndLeisurePlace,48.1969581,3.3031189,Jougne
Belvédère du Château d'Arlay,Landform,46.75215,5.54,Jougne
Poterie du Merle,CulturalSite,46.4349531,4.65665787,Jougne
La ferme du Château,CulturalSite,47.636605,3.064699,Jougne
BOURGOGNE CATAMARAN,SportsAndLeisurePlace,46.999566,5.144192,Jougne
La Légende du Loup Noir,SportsAndLeisurePlace,47.7762183,6.83803439,Damprichard
"Esox Diving ""Plongez ailleurs""",SportsAndLeisurePlace,47.377651,4.179159,Jougne
Le Komplex,SportsAndLeisurePlace,46.9073264,6.3385723,Damprichard
L'Obédiencerie de Chablis,CulturalSite,47.816225,3.8003513,Jougne
FOOTBALL CLUB LA GOURGEONNE,SportsAndLeisurePlace,47.626313,5.78663,Damprichard
Herinox (sa),CulturalSite,47.572994,6.755346,Damprichard
Le Siège de Vauban - Carole Josso,CulturalSite,47.2423508,6.01758049,Damprichard
Piscine plein air - Port Joint,SportsAndLeisurePlace,47.2379524,6.03439854,Damprichard
Église saint jacques,CulturalSite,46.6805036,6.13202787,Jougne
Stèle commémorative de la Résistance,CulturalSite,46.213449,4.032552,Jougne
Lavoir,CulturalSite,47.2822266,4.67737223,Jougne
Halte nautique de Panneçot-Limanton,SportsAndLeisurePlace,46.956275,3.748574,Jougne
Hôtel-Dieu-Musée Greuze,CulturalSite,46.5620337,4.9111729,Jougne
Eglise Saint-Vérain de Bazarnes,CulturalSite,47.6601847,3.66481348,Jougne
Eglise Saint Pierre,CulturalSite,47.02435,3.84311,Jougne
Les créacteurs en Puisaye,CulturalSite,47.6173283,3.1978904,Jougne
Anne-Lise Hammann Jeannot artiste peintre,CulturalSite,47.2319,5.92287,Damprichard
Musée Municipal de Vesoul,CulturalSite,47.623839,6.15573406,Damprichard
Explor'Game - Parc du Bois de la Folie,SportsAndLeisurePlace,47.5717356,3.12843126,Jougne
Galerie Michel Zanin de Marmont,CulturalSite,47.6235108,4.33653269,Jougne
Maison des Templiers,CulturalSite,46.867375,4.57855019,Jougne
Fonds Régional d'Art Contemporain,CulturalSite,47.2359841,6.03341546,Damprichard
Le Mont Dardon,Landform,46.67642,4.03615204,Jougne
Marie Claude Bastien - atelier de reliures,CulturalSite,47.2358,6.02522,Damprichard
Piscine communautaire d'Epoisses,SportsAndLeisurePlace,47.506162,4.174018,Jougne
Belvédère la Roche de Ruan,Landform,47.2558063,6.81654316,Damprichard
Parc du Moulin de Préblin,CulturalSite,47.9672236,3.5320873,Jougne
Echappée nature dans le Parc national de forêts,SportsAndLeisurePlace,47.813501,4.794669,Jougne
ENS - Le Pré-Bois des Bâties,Landform,46.6796248,6.18799891,Jougne
GOLD & LIGHT,CulturalSite,47.80941,4.53167,Jougne
Église Saint-Germain d'Auxerre,CulturalSite,47.1026043,4.67271214,Jougne
Atelier Sarah Monier,CulturalSite,48.2003326,3.277873,Jougne
Château de La Clayette,CulturalSite,46.293017,4.305037,Jougne
Parcours de l'île aux Castors par Nièvre Orientation Raid Découverte (N.O.R.D 58),SportsAndLeisurePlace,46.9633169,3.1279367,Jougne
A la découverte de l'épopée des flotteurs de bois,CulturalSite,47.46079,3.52076,Jougne
Source des Vreilles,Landform,46.8722079,3.6589556,Jougne
Majaz'L - Centre Equestre du Bois du Loup,SportsAndLeisurePlace,47.330947,4.101107,Jougne
Complexe Sportif Michaël Jérémiasz,SportsAndLeisurePlace,46.7617236,4.82916187,Jougne
La Lanvertoise,SportsAndLeisurePlace,47.232451,5.779106,Jougne
Wine Dream Concept,SportsAndLeisurePlace,46.8353726,4.84740269,Jougne
Source de la Saine,Landform,46.6691411,6.0769844,Jougne
Belvédère du Sacré Coeur,Landform,46.5615035,6.06658138,Jougne
Belvédère de la Côte,Landform,46.83678,5.95848,Jougne
The Cook's Atelier,SportsAndLeisurePlace,47.0259678,4.8387915,Jougne
Église Saint Laurent de Rully,CulturalSite,46.873695,4.739343,Jougne
Eglise Saint Roman De Poil,CulturalSite,46.8671244,4.07402274,Jougne
Atelier Culann,CulturalSite,47.95758,4.775534,Jougne
Eglise Sainte Marie-Madeleine,CulturalSite,46.90435,3.7082,Jougne
Belvédère de la Croix de Beaumont,Landform,46.768754,5.621848,Jougne
Lavoir à Impluvium,CulturalSite,46.3984895,4.74130653,Jougne
Bernard Grosjean,CulturalSite,47.39015,6.10443,Damprichard
Le Saut de l'Ognon,Landform,47.8112176,6.67651514,Damprichard
Stéphane Niveau - Accompagnateur en moyenne montagne,SportsAndLeisurePlace,46.38752,5.86288,Jougne
Médiathèque municipale de Pontarlier,CulturalSite,46.903862,6.35425729,Damprichard
Véronique Poulleau,CulturalSite,47.0225904,4.8341278,Jougne
Église Saint-Gall,CulturalSite,47.268176,4.6327686,Jougne
Sur les pas de Gustave Courbet,SportsAndLeisurePlace,47.2347325,6.0292389,Damprichard
La marchande de couleurs,SportsAndLeisurePlace,47.55207,4.56814,Jougne
Melissambre,CulturalSite,48.06591,3.30948,Jougne
Prendre rdv avec soi,SportsAndLeisurePlace,47.45506,4.66167,Jougne
Lavoir,CulturalSite,47.2764735,4.82747061,Jougne
Lacuzon loisirs accompagnement randonnêes et excursions,SportsAndLeisurePlace,46.7172553,5.5790802,Jougne
Atelier de typographie Æncrages & co,CulturalSite,47.351682,6.361033,Damprichard
Maison du Grand Site,CulturalSite,46.2967516,4.72070508,Jougne
Château Philippe le Hardi - Dégustation Les Trois Croix,SportsAndLeisurePlace,46.91511,4.69413,Jougne
L'Aiguille Enchantée,CulturalSite,47.05373,3.65816,Jougne
L'atelier de José,CulturalSite,47.44442,5.59033,Damprichard
Location de VTT l'Échappée Moirantine,SportsAndLeisurePlace,46.4402338,5.7195149,Jougne
Lieu de parachutage - Seconde Guerre mondiale,CulturalSite,46.676106,4.56981,Jougne
Château de Rosières,CulturalSite,47.4983915,5.4036316,Jougne
Julie Yoga,SportsAndLeisurePlace,46.8790767,4.2813488,Jougne
Atelier Grains d'Argile,SportsAndLeisurePlace,46.8165747,4.7163223,Jougne
Belvédère du Couillou,Landform,46.65981,6.07495,Jougne
Arboretum Les Feuilles Fleuries,CulturalSite,47.003359,3.224953,Jougne
Parc de la maison pour tous,CulturalSite,47.4423114,5.59195518,Damprichard
Forêt aménagée - Le Bois Royal de Pierre Saux,SportsAndLeisurePlace,47.1781057,4.80174323,Jougne
"Parcours, balades sonores à Besançon",SportsAndLeisurePlace,47.2421393,6.02964964,Damprichard
"Théâtre antique des Bardiaux, site archéologique",CulturalSite,47.0570689,4.00840639,Jougne
A portée de vins,SportsAndLeisurePlace,47.040466,4.871971,Jougne
Coopérative des Savoirs,SportsAndLeisurePlace,47.261858,3.93540935,Jougne
Tapissier décorateur Monsieur GUILLAUMET,CulturalSite,46.989771,3.1623749,Jougne
Musée du vigneron - Domaine Sylvain Bouhélier,CulturalSite,47.9254521,4.5782284,Jougne
Societe d'histoire naturelle du pays de montbeliard,SportsAndLeisurePlace,47.460231,6.863441,Damprichard
Visite Nocturne : Messages en façade,SportsAndLeisurePlace,47.2341172,6.03345714,Damprichard
Centre équestre de Saulieu,SportsAndLeisurePlace,47.292234,4.233773,Jougne
Le Sens de l'Eau,SportsAndLeisurePlace,46.3753428,5.8743622,Jougne
FERME TEMPORAIREMENT- Beffroi,CulturalSite,47.02442,4.83809,Jougne
Balades sonores : Randonnée Thoraise,SportsAndLeisurePlace,47.1733063,5.90120402,Damprichard
Visite guidée de la ville de Nolay,SportsAndLeisurePlace,46.9524648,4.63373787,Jougne
Château de Valleroy,CulturalSite,47.54827,6.28625,Damprichard
Couleurs et matières,CulturalSite,46.7558261,5.6275502,Jougne
Les balades viticoles en Côte Chalonnaise,SportsAndLeisurePlace,46.7130902,4.704763,Jougne
Atelier Bijou Créatif,CulturalSite,46.7832782,4.857344,Jougne
Tea Time à l'Hostellerie Cèdre & Spa,SportsAndLeisurePlace,47.02685,4.83603,Jougne
Safari Tours - Tour n°5 Côte de Nuits & 2 Dégustations,SportsAndLeisurePlace,47.02461,4.83584,Jougne
Eglise Saint Andéol,CulturalSite,47.4007666,4.09907849,Jougne
Porte d'Arbault,CulturalSite,47.6842098,3.69296997,Jougne
Association Culturelle de Bougey,SportsAndLeisurePlace,47.78304,5.86347,Damprichard
Domaine nordique - Pontarlier - Les Granges Dessus,SportsAndLeisurePlace,46.8728957,6.32336139,Damprichard
Location de matériel de ski - Le Gounefay,SportsAndLeisurePlace,46.9007446,6.40301226,Damprichard
THE TINY RANCH,SportsAndLeisurePlace,47.5038207,6.87599573,Damprichard
Maison de la Mosaïque Contemporaine,CulturalSite,46.4500391,4.1115653,Jougne
Conservatoire de la Dentelle,CulturalSite,47.8166415,6.38078212,Damprichard
La Chambre de Bonaparte,CulturalSite,47.1953599,5.3896706,Jougne
Maison natale de Balthazar Gerard,CulturalSite,47.064357,6.212548,Damprichard
Club des eaux vives,SportsAndLeisurePlace,46.3323801,5.67850112,Jougne
Atelier Tono,CulturalSite,46.7131859,4.6981633,Jougne
Eglise Saint-Germain,CulturalSite,47.8955686,3.2360854,Jougne
La Maison de Fernande,SportsAndLeisurePlace,47.72092,5.84555,Damprichard
Arboretum de Leuglay,CulturalSite,47.814747,4.792951,Jougne
Église Saint-Prix,CulturalSite,47.1157565,4.49628273,Jougne
Site Nordique de Frasne,SportsAndLeisurePlace,46.8579413,6.1435602,Jougne
Le Vert Clair,CulturalSite,46.7762377,6.3680807,Damprichard
Ferme du Rondeau,SportsAndLeisurePlace,47.0898485,6.2711619,Damprichard
Atelier du Ô Bois Fabien GODEDFRIN,CulturalSite,46.48444,3.9841,Jougne
Balade 2h30 à cheval avec Equi-libra,SportsAndLeisurePlace,47.3668333,4.4357589,Jougne
Ymagine Autun,SportsAndLeisurePlace,46.94964,4.30003,Jougne
Le Grand Cours,SportsAndLeisurePlace,46.9045143,6.35827604,Damprichard
"Malam, création de vêtements",CulturalSite,47.1794412,3.02347299,Jougne
Atelier Diferrandstyle,CulturalSite,47.0961865,4.9124913,Jougne
Stephane Georges,CulturalSite,47.907113,3.7119601,Jougne
Chapelle de la Vierge immaculée,CulturalSite,46.91659,6.30722,Damprichard
Free Sled - Traîneaux Kids,SportsAndLeisurePlace,46.5722173,6.0328474,Jougne
Supporter club du fc sochaux montbeliard,SportsAndLeisurePlace,47.5125502,6.8112338,Damprichard
"Jardin ""A la croisée des sens""",CulturalSite,47.5248116,5.361574,Jougne
Eglise Saint-Ferréol,CulturalSite,46.9848154,4.38362302,Jougne
Lavoir à 5 auges,CulturalSite,47.2666761,4.6341258,Jougne
"Evad'Parc Swingolf, Footgolf et Greenfoot",SportsAndLeisurePlace,47.4818431,6.67818546,Damprichard
Bijouterie MORIZET Corinne,CulturalSite,46.9892401,3.1600105,Jougne
Eglise Saint-Vincent,CulturalSite,46.3597467,4.6837025,Jougne
Apach'Evasion,SportsAndLeisurePlace,46.7682652,6.3568956,Damprichard
Musée Bost et de l'outil,CulturalSite,47.2978304,6.2325079,Damprichard
Village de Salives - labellisé Cités de Caractère,CulturalSite,47.6168185,4.91696475,Jougne
Ville de Vitteaux,CulturalSite,47.3976486,4.54128599,Jougne
Lavoir,CulturalSite,47.26238,4.76986,Jougne
Visite guidée : La tenture de Charles Quint,SportsAndLeisurePlace,47.236,6.0268,Damprichard
Visite guidée de l'hôtel de Courbouzon Villefrancon,SportsAndLeisurePlace,47.23301,6.02589,Damprichard
L'Art Tissé,CulturalSite,47.7996209,3.573938,Jougne
"Bijoux fantaisie, Dominique Besnard",CulturalSite,47.3595018,5.2658679,Jougne
Passeport tourisme,Landform,47.6956674,6.62933349,Damprichard
Tonnellerie Billon,CulturalSite,47.0238589,4.8612348,Jougne
Arboretum de Fougerolles,SportsAndLeisurePlace,47.867628,6.406038,Damprichard
Amicale philatelique d'hericourt,SportsAndLeisurePlace,47.571752,6.748785,Damprichard
Golf Country Club Norges Dijon Bourgogne,SportsAndLeisurePlace,47.40807,5.056979,Jougne
