label,category,locality,postal_code,latitude,longitude
Air Escargot,SportsAndLeisurePlace,Nevers,58000,46.9880858,3.1580715
Puits Sainte-Marie,CulturalSite,Ronchamp,70250,47.704103,6.628103
E-Vélo Bike.Com - Escapade sensorielle,SportsAndLeisurePlace,Toulon-sur-Arroux,71320,46.6798149,4.1399998
Tour Marchaux,CulturalSite,Autun,71400,46.9537577,4.30021711
Balade des Mariniers,SportsAndLeisurePlace,Saint-Jean-de-Losne,21170,47.1017117,5.2629018
Vito Prestige Chauffeur Privé,SportsAndLeisurePlace,Maligny,89800,47.872563,3.7623572
Centre aquatique Les Tritons,SportsAndLeisurePlace,Champagnole,39300,46.7318951,5.9288365
Planétarium,SportsAndLeisurePlace,Belfort,90000,47.6405404,6.8656826
Les Bois de Pierre,CulturalSite,Rémilly,58250,46.818558,3.813354
Base de loisirs de l'Étang Fouché,SportsAndLeisurePlace,Arnay-le-Duc,21230,47.1329174,4.49674552
Maison du Parc national & Maison de la Forêt,CulturalSite,Leuglay,21290,47.8146775,4.7926484
Atelier du Coin,CulturalSite,Montceau-les-Mines,71300,46.6743351,4.35818966
Jura Ski School,SportsAndLeisurePlace,Orgelet,39270,46.4870783,5.67686927
Beaune Montgolfière,SportsAndLeisurePlace,Meursault,21190,46.9765125,4.7662256
Hélène Heyberger Artiste-plasticienne,CulturalSite,Besançon,25000,47.22604,6.00587
Visite guidée costumée de Ruffey-sur-Seille,SportsAndLeisurePlace,Voiteur,39140,46.743471,5.49555
Atelier de cohésion d'équipe avec Anim' & Sens,SportsAndLeisurePlace,Mâcon,71000,46.30885,4.83723
Galerie Dany Massé,CulturalSite,Buxy,71390,46.713798,4.70390342
L'art est la matière,CulturalSite,Saint-Léger-Triey,21270,47.333749,5.360265
ENER-JI-ZEN et Cave de Sel,SportsAndLeisurePlace,Saint-Laurent-l'Abbaye,58150,47.3434683,2.98965987
Fontaine Saint-Bénigne,Landform,Épagny,21380,47.4506204,5.07257466
Ouvroir Sainte Marie,CulturalSite,Arthel,58700,47.244235,3.409185
Bibliothèque,CulturalSite,Boujailles,25560,46.88856,6.07907
Eglise de la Nativité de la Vierge,CulturalSite,Allerey-sur-Saône,71350,46.9058307,4.9903338
Maison des ateliers,CulturalSite,Baume-les-Dames,25110,47.35056,6.36337
Lavoir,CulturalSite,Bussières,71960,46.3344051,4.70697674
OenoCentre Ampélopsis,CulturalSite,Massingy,21400,47.9067756,4.59526413
Les Merveilles d'Élo,CulturalSite,Maynal,39190,46.5614402,5.42152755
Promenade des Halles,Landform,Decize,58300,46.8306369,3.46131031
Café des Chiens,CulturalSite,Laignes,21330,47.8429777,4.3647202
Les Écuries des Cottards,SportsAndLeisurePlace,Bonnétage,25210,47.182576,6.707913
Maison du Cardinal Jouffroy,CulturalSite,Luxeuil-les-Bains,70300,47.8176952,6.3801101
Bibliothèque,CulturalSite,Malbuisson,25160,46.79921,6.30447
Creenmoi un monde nouveau,CulturalSite,Alligny-Cosne,58200,47.456629,3.066731
Atelier Galerie Marie-Jo Morey,CulturalSite,Beaune,21200,47.0099,4.870426
Michael Horloges Vinyles,CulturalSite,Montbard,21500,47.62608,4.35105
Georgette Delajungle,CulturalSite,Chenôves,71390,46.6626873,4.67899347
Église de Druyes-les-Belles-Fontaines,CulturalSite,Druyes-les-Belles-Fontaines,89560,47.5464,3.4212
Mon Rêve - Tracteurs et matériels anciens,CulturalSite,Mournans-Charbonny,39250,46.7819009,6.0063505
Ludifile,CulturalSite,Offlanges,39290,47.20688,5.55045
Château musée de Fondremand,CulturalSite,Fondremand,70190,47.4754729,6.0256335
Site Nordique du Val de Morteau,SportsAndLeisurePlace,Morteau,25500,47.012934,6.646092
Domaine du Lac de Chour,SportsAndLeisurePlace,Franxault,21170,47.0554241,5.2365839
Centre ancien de Vesoul,CulturalSite,Vesoul,70000,47.61993,6.1548
Baignade à l'étang de Baye,SportsAndLeisurePlace,Bazolles,58110,47.1766453,3.6202955
Escape Game Outdoor à Arlay - Le chevalier emprisonné,SportsAndLeisurePlace,Arlay,39140,46.761404,5.52946
Eglise Saint-Martin,CulturalSite,Barbirey-sur-Ouche,21410,47.2527406,4.75361279
Démonstration de cavage et déjeuner chaud tout à la truffe - La maison aux milles Truffes,SportsAndLeisurePlace,Marey-lès-Fussey,21700,47.1168712,4.8680534
Rêveries Vannières,CulturalSite,Decize,58300,46.8279784,3.46030563
Sanctuaire de Bernadette Soubirous,CulturalSite,Nevers,58000,46.991877,3.15207689
Mémoire de la Terre,CulturalSite,Jussey,70500,47.826501,5.900061
Parcours Jacquemart,SportsAndLeisurePlace,Seurre,21250,47.0026266,5.1446043
Eglise Saint-Nicolas de Fleys,CulturalSite,Fleys,89800,47.8150205,3.86256068
Sentiers Libres - Rémi Basmaji,SportsAndLeisurePlace,Longchaumois,39400,46.446236,5.976544
Ligne de démarcation - ancien poste de contrôle allemand - plaque,CulturalSite,Buxy,71390,46.7014914,4.6913158
Eglise Saint Martin,CulturalSite,Charrin,58300,46.7899351,3.5962292
Château de Conforgien,CulturalSite,Saint-Martin-de-la-Mer,21210,47.233351,4.214368
Eglise Saint-Pierre,CulturalSite,Romanèche-Thorins,71570,46.18963,4.73486
Fontaine des Dames,CulturalSite,Besançon,25000,47.234951,6.0248411
Ski Les Combes,SportsAndLeisurePlace,Les Combes,25500,47.058987,6.543922
La Maison des Pierreux,CulturalSite,Massangis,89440,47.6241149,3.9745735
Gym santé à Villersexel,SportsAndLeisurePlace,Villersexel,70110,47.54643,6.42869
Cosne Karting,SportsAndLeisurePlace,Cosne-Cours-sur-Loire,58201,47.35747,2.91949652
"Bateau ""le Battant"" Vedettes de Besançon",SportsAndLeisurePlace,Besançon,25019,47.2410219,6.02865904
Le Saut de la Saisse et les Marmites de Géants,Landform,Pont-de-Poitte,39130,46.5798168,5.70217658
Tapissier décorateur Madame Andriot,CulturalSite,Cercy-la-Tour,58340,46.8696688,3.6437568
Vierge des neiges,Landform,Le Thillot,88160,47.8584971,6.74972534
TAWACHOU,CulturalSite,Chalaux,58140,47.339123,3.911201
Belvédère des Taillards,Landform,Villers-le-Lac,25130,47.0822213,6.69861013
La Petite Echelle,SportsAndLeisurePlace,Rochejean,25370,46.7109313,6.33140803
Activinum - Location de VTT,SportsAndLeisurePlace,Givry,71640,46.7824,4.74288
Galerie Cheloudiakoff,CulturalSite,Belfort,90000,47.6357936,6.85741259
Belvédère de la Madone,Landform,Morbier,39400,46.540282,6.0105261
Belvédère de la Roche Brûlée,Landform,Hauts de Bienne,39400,46.5188333,6.03884995
Muséum d'Auxerre,CulturalSite,Auxerre,89000,47.7970553,3.5638498
Les chemins de la contrebande : la bricotte,SportsAndLeisurePlace,Maîche,25120,47.252277,6.801435
Les frères Pérez,Landform,Chauffailles,71170,46.20685,4.33633
Base de loisirs du Domaine de Chalain,SportsAndLeisurePlace,Doucier,39130,46.6648405,5.816228
Outdoor Morvan,SportsAndLeisurePlace,Marigny-l'Église,58140,47.357787,3.906406
Association Belfortaine de Vol Moteur,SportsAndLeisurePlace,Sermamagny,90300,47.7019134,6.83183494
Alnàua,CulturalSite,Chaudenay-la-Ville,21360,47.16426,4.64877
Suchet Sports,SportsAndLeisurePlace,Foncine-le-Haut,39460,46.6594801,6.0740419
Halles de Dijon,CulturalSite,Dijon,21000,47.3233285,5.03973887
ACTIVE TOURS - Apéro Vélo Vino,SportsAndLeisurePlace,Beaune,21200,47.02712,4.82914
Bibilothèque Dampierre sur Linotte,CulturalSite,Dampierre-sur-Linotte,70230,47.5118084,6.2325419
Site Nordique de la Pesse - Hautes Combes,SportsAndLeisurePlace,La Pesse,39370,46.28714,5.84948
Pêche aux guidons,SportsAndLeisurePlace,Mélisey,70270,47.7751995,6.5477774
Patrick THOMACHOT,CulturalSite,La Chapelle-du-Mont-de-France,71520,46.3818073,4.53587794
Téléski des Moussières,SportsAndLeisurePlace,Les Moussières,39310,46.3183546,5.8968783
Château de Chevannes,CulturalSite,Saint-Racho,71800,46.2787512,4.37166699
Château de quintigny,CulturalSite,Quintigny,39570,46.7335319,5.525436
Corelite Fitness à Charnay,SportsAndLeisurePlace,Charnay-lès-Mâcon,71850,46.30805,4.81437
Atelier L'Esprit du Geste,CulturalSite,Saint-Privé,71390,46.6904349,4.5707239
Odina du Morvan,CulturalSite,Saint-Prix,71990,46.9725224,4.0826403
Balade  oeno-sensorielle -découverte  des secrets  vins  de Bourgogne,SportsAndLeisurePlace,Gevrey-Chambertin,21160,47.261626,4.97738828
L'Atelier d'Elfes,SportsAndLeisurePlace,Beaune,21200,47.0306872,4.8412532
Bières & Caetera,SportsAndLeisurePlace,Besançon,25000,47.2391289,6.02346653
Centre Équestre Les Seignes,SportsAndLeisurePlace,Les Gras,25790,46.975321,6.535196
Atelier d’enluminure Or et lumière,CulturalSite,Vézelay,89450,47.4647049,3.7437962
Lavoir de la rue des Grands Moulins,CulturalSite,Vermenton,89270,47.6660665,3.73160585
Vannerie Créative,CulturalSite,Ronchamp,70250,47.704298,6.61101619
Le Ferrier de Tannerre-en-Puisaye,Landform,Tannerre-en-Puisaye,89350,47.7374452,3.13914474
Tourbière de la combe du lac à Lamoura,Landform,Lamoura,39310,46.3965022,5.98318694
L'Atelier de Suzy,CulturalSite,Ornans,25290,47.1064996,6.14683792
Nièvre Orientation Raid Découverte (N.O.R.D 58),SportsAndLeisurePlace,Gimouille,58470,46.9421564,3.0896424
Alessi Francesca,CulturalSite,Villiers-Saint-Benoît,89130,47.78299,3.20326
Chapelle de Villers le Temple,CulturalSite,Villers-Pater,70190,47.373838,6.03976299
Chapelle de Notre-Dame de Consolation,CulturalSite,Consolation-Maisonnettes,25390,47.157612,6.605573
Table tactile du Musée Ledoux à la Saline royale,CulturalSite,Arc-et-Senans,25610,47.0327085,5.77786542
Eglise Saint-Etienne de Chatel,CulturalSite,Gizia,39190,46.52141,5.40611
Bibliothèque,CulturalSite,Les Hôpitaux-Vieux,25370,46.7897949,6.3696595
Maison de la Toison d'Or,CulturalSite,Noyers,89310,47.6981059,3.9961784
Atelier Dauphine Scalbert,CulturalSite,Lain,89560,47.6188215,3.3465082
Eglise Saint-Pierre,CulturalSite,Solutré-Pouilly,71960,46.29639,4.72438
Pavillon de la Solitude de Lamartine,CulturalSite,Prissé,71960,46.3372101,4.7438407
Team Building - Académie des Arts Appliqués,SportsAndLeisurePlace,Dijon,21000,47.3171372,5.00173072
Réserve naturelle du Sabot,Landform,Frotey-lès-Vesoul,70000,47.6296236,6.18538856
Église Saint-Guillaume,CulturalSite,Marcilly-Ogny,21320,47.2349559,4.3821
Maison Néo-Renaissance,CulturalSite,Autun,71400,46.9503181,4.3020837
Château de Saint-Léger,CulturalSite,Saint-Léger-de-Fougeret,58120,47.0166693,3.8809562
Location de vélo - MCM Aubry,SportsAndLeisurePlace,Saint-Sauveur,70300,47.79865,6.38617
Musée des arts et traditions populaires,CulturalSite,Palinges,71430,46.5540872,4.2156751
Expérience En selle pour les terroirs de Santenay - Château de La Crée,SportsAndLeisurePlace,Santenay,21590,46.9140507,4.6848471
Eglise Saint-Hilaire,CulturalSite,Saules,71390,46.6568361,4.67117711
"La Caborde, aire viti-culturelle",CulturalSite,Beaufort-Orbagna,39190,46.5833703,5.44468081
Abbaye de Corbigny,CulturalSite,Corbigny,58800,47.2588663,3.68303519
Waterform - kid form,SportsAndLeisurePlace,Montbéliard,25200,47.496496,6.800359
"Vierge ""La Madone""",CulturalSite,Pouilly-en-Auxois,21320,47.269331,4.56249021
Ville d'Auxonne,CulturalSite,Auxonne,21130,47.193543,5.388925
Team Fast Dogs,SportsAndLeisurePlace,Les Moussières,39310,46.324717,5.869894
Crypte Notre-Dame d'Éphèse de l'église Saint-Bernard,CulturalSite,Dijon,21000,47.3304804,5.0194451
Eglise de la Madeleine,CulturalSite,Tournus,71700,46.561816,4.9119529
Explor Games® “Othylie et la Magie Noire”,SportsAndLeisurePlace,Cléron,25330,47.0435726,6.1489083
Phil Racines,CulturalSite,Montrond,39300,46.7994051,5.830622
Chapelle du Calvaire,CulturalSite,Gy,70700,47.3967454,5.81942372
Visite botanique et atelier aquarelle,SportsAndLeisurePlace,Besançon,25000,47.2425,6.02931
Salle Sainte-Auxile,SportsAndLeisurePlace,Précy-sous-Thil,21390,47.38606,4.31009
Église abbatiale,CulturalSite,Baume-les-Dames,25110,47.352084,6.361967
Lavoir de la rue de Rouvray,CulturalSite,Venouse,89230,47.8976502,3.67808237
Bibliothèque Municipale,CulturalSite,Pouilly-en-Auxois,21320,47.262337,4.55637322
Atelier Myl'M Mosaïque,CulturalSite,Prissé,71960,46.3206547,4.7433724
Chapelle de l'hôpital Saint-Nicolas,CulturalSite,Vitteaux,21350,47.3976618,4.5402383
Église Notre Dame - Saint-Lupicin,CulturalSite,Coteaux du Lizon,39170,46.4009669,5.79272481
Haras de Villechétive,SportsAndLeisurePlace,Villechétive,89320,48.0938963,3.5157445
Chapiparc - Parc de loisirs du Cirque Star,SportsAndLeisurePlace,Piffonds,89330,48.0660192,3.1388636
Etangs de Passavant,SportsAndLeisurePlace,Champagney,70290,47.702698,6.7150497
Beaune Cryo,SportsAndLeisurePlace,Beaune,21200,47.02623,4.83937
La Chèvrerie de l'Eldorado,SportsAndLeisurePlace,Indevillers,25470,47.304304,6.957048
Atelier des ursulines - lutherie du quatuor,CulturalSite,Liebvillers,25190,47.3177127,6.81167226
Eglise Saint-Antoine,CulturalSite,Savigny-sous-Mâlain,21540,47.3321962,4.76246789
Rando à Thise : Sentes des Vaux et de la Vaivre,SportsAndLeisurePlace,Thise,25220,47.2842446,6.0815824
Square Carrelet-de-Loisy,CulturalSite,Dijon,21000,47.3199669,5.0443205
Domaine équestre de Chevillon,SportsAndLeisurePlace,Charny Orée de Puisaye,89120,47.8946729,3.1848551
Vue panoramique à Ray-sur-Saône,Landform,Ray-sur-Saône,70130,47.5854997,5.82747459
A2C - Animation en Côte Chalonnaise,SportsAndLeisurePlace,Givry,71640,46.7829881,4.7433221
Akila Gorges de la Loue,SportsAndLeisurePlace,Ornans,25290,47.1040869,6.16279899
La légende du lac de l'Abbaye,Landform,Grande-Rivière Château,39150,46.5342074,5.91984651
Église Saint-Nicolas,CulturalSite,Châtillon-sur-Seine,21400,47.8569252,4.5728546
"Centre de Tourisme Equestre ""Tout Crin""",SportsAndLeisurePlace,Mhère,58140,47.2067985,3.85716009
De Corps et d'Esprit,SportsAndLeisurePlace,Auxerre,89000,47.7954613,3.5637661
Casino de Pougues-les-Eaux,SportsAndLeisurePlace,Pougues-les-Eaux,58320,47.0727996,3.10327005
Ferme pédagogique du grand colonge,CulturalSite,Broye-les-Loups-et-Verfontaine,70100,47.463696,5.424232
Hôtel Chambellan,CulturalSite,Dijon,21000,47.3223376,5.04046507
Site raquettes - Fournets-Luisans - Val de Vennes,SportsAndLeisurePlace,Fournets-Luisans,25390,47.1071384,6.5603014
Centre équestre des Pres Heyds,SportsAndLeisurePlace,Giromagny,90200,47.7381977,6.82175874
Eglise Saint-Pierre,CulturalSite,Louhans,71500,46.6286852,5.221644
Sports Nature Evasion,SportsAndLeisurePlace,Métabief,25370,46.769964,6.357666
Site raquettes - Plateau du Russey,SportsAndLeisurePlace,Le Russey,25210,47.1628747,6.72843933
Lavoir de Recey-sur-Ource,CulturalSite,Recey-sur-Ource,21290,47.7798939,4.8564351
Chapelle Saint-Rémi,CulturalSite,Nanchez,39150,46.496586,5.830185
Les Divines Bourgogne - Plaisirs sensoriels,SportsAndLeisurePlace,La Rochepot,21340,46.9391257,4.66549062
Espace détente et de loisirs - La Grange des Frangines,SportsAndLeisurePlace,Saint-Amour,39160,46.4356932,5.34042125
K.rô ! s'affiche à la Petite Galerie,CulturalSite,Mâcon,71000,46.30447,4.83162
Musée Saint-Nazaire,CulturalSite,Bourbon-Lancy,71140,46.6241265,3.7689383
Le Cabaret renversé,Landform,Frébuans,39570,46.6313811,5.5796219
France Montgolfières - Semur-en-Auxois,SportsAndLeisurePlace,Semur-en-Auxois,21140,47.48845,4.3322339
L'Atelier Arboisien,CulturalSite,Arbois,39600,46.91064,5.7656
"Le Mont de Sène dit ""Les Trois Croix""",Landform,Dezize-lès-Maranges,71150,46.910735,4.656561
Echappée Nature,SportsAndLeisurePlace,Saint-Julien,21490,47.4020476,5.143031
Jeu de visite - Home Maze,SportsAndLeisurePlace,Saint-Jean-de-Losne,21170,47.10206,5.26311
Emmaly Sculpteur,CulturalSite,Orgeux,21490,47.3627758,5.1578412
Fun Space,SportsAndLeisurePlace,Sens,89100,48.2024065,3.3142686
Visite numérique de Nozeroy,SportsAndLeisurePlace,Nozeroy,39250,46.775631,6.038677
Le Jardin de Sambairelle,CulturalSite,Soirans,21110,47.208124,5.291589
La Maison de Bois,CulturalSite,Mâcon,71000,46.3049713,4.8340058
Ça tourne pas rond - Céramiqu'ta mère,CulturalSite,Villers-Grélot,25640,47.3554191,6.2278982
Casino de salins les bains,SportsAndLeisurePlace,Salins-les-Bains,39110,46.935688,5.877518
Zone de loisirs de la praille,SportsAndLeisurePlace,Mélisey,70270,47.7572222,6.5927778
Poterie d'Anost,CulturalSite,Anost,71550,47.056394,4.1152118
Chapelle Notre Dame Libératrice,CulturalSite,Salins-les-Bains,39110,46.939546,5.87721614
Église Saint-Pierre,CulturalSite,Painblanc,21360,47.1478729,4.6270717
L'Appel des Bois,SportsAndLeisurePlace,La Comelle,71990,46.880226,4.1112339
La Boîte à Montagne,SportsAndLeisurePlace,Les Rousses,39220,46.48385,6.06071
Jean-Marie Pongan - Chaisier,CulturalSite,Igny,70100,47.4779959,5.76373174
Église Saint-Pierre et Saint-Paul,CulturalSite,Aignay-le-Duc,21510,47.6656968,4.7327327
Location de VTC à assistance électrique,SportsAndLeisurePlace,Les Fourgs,25300,46.8336528,6.4071575
Sculpture de Maxime Descombin - Les Portes,CulturalSite,Le Puley,71460,46.6793811,4.56138442
Le Moulin Gaudillot,SportsAndLeisurePlace,Saint-Désert,71390,46.7560844,4.7272005
"Stage Raku ""Autour du Bol""",SportsAndLeisurePlace,Mazille,71250,46.3943535,4.60441808
Église de l'Assomption,CulturalSite,Arconcey,21320,47.2189962,4.45484842
Centre aquatique Rene Donzé,SportsAndLeisurePlace,Montbéliard,25200,47.4973601,6.79901029
L'Atelier des Epatants,SportsAndLeisurePlace,Beaufort-Orbagna,39190,46.57262,5.44033
Sapeur Camember,CulturalSite,Lure,70200,47.68768,6.48596
Cinéma de Foncine-le-Haut,SportsAndLeisurePlace,Foncine-le-Haut,39460,46.658693,6.0726161
"Maisons de caractère, trajes",CulturalSite,Marnay,70150,47.289687,5.77136985
LVO,CulturalSite,Épervans,71380,46.7463537,4.91457949
Parc de la Combe à la Serpent,CulturalSite,Dijon,21000,47.3218669,4.9896689
Le Zikënba,SportsAndLeisurePlace,Mâcon,71000,46.3038332,4.8301618
Spa Eman & Sens,SportsAndLeisurePlace,Dijon,21000,47.3219007,5.0386547
L'Atelier du Quai,CulturalSite,L'Isle-sur-le-Doubs,25250,47.44971,6.58381
Les Aventures d'Élie,SportsAndLeisurePlace,Les Hauts de Forterre,89560,47.606125,3.42494915
L'Atelier du Grain d'Argile,CulturalSite,Val-Sonnette,39190,46.5983678,5.4960306
Vallée du doubs en voiture,Landform,Baume-les-Dames,25110,47.341618,6.359603
La voie romaine,CulturalSite,Montagna-le-Reconduit,39160,46.4557001,5.39010196
Herbamalice,SportsAndLeisurePlace,Lons-le-Saunier,39000,46.6774612,5.5562558
Ascap - ecole et club de voile,SportsAndLeisurePlace,Champagney,70290,47.6900636,6.72792434
Canoë-Kayak Alain Colas à Clamecy,SportsAndLeisurePlace,Clamecy,58500,47.4548376,3.5244262
Spa Marie de Bourgogne,SportsAndLeisurePlace,Beaune,21200,47.0227335,4.8348434
Oeuvre du lavoir de Recey-sur-Ource,CulturalSite,Recey-sur-Ource,21290,47.769201,4.859807
Sonia Frobert,CulturalSite,Avignon-lès-Saint-Claude,39200,46.389103,5.8454011
Le Plessis - Location de VTT Electrique,SportsAndLeisurePlace,Broye,71190,46.871487,4.2891252
Eglise Saint-Pierre-aux-Liens,CulturalSite,Palleau,71350,46.9585,5.02797
Arsenal d'artillerie,CulturalSite,Auxonne,21130,47.194871,5.38678
Si Savigny m'était conté,SportsAndLeisurePlace,Savigny-lès-Beaune,21420,47.062844,4.818908
Médiathèque 4C,SportsAndLeisurePlace,Lons-le-Saunier,39000,46.67442,5.5552
Château de Germolles,CulturalSite,Mellecey,71640,46.8058322,4.7517175
Cinéma Mégarama Valentin,SportsAndLeisurePlace,École-Valentin,25480,47.2789451,5.99618554
Atelier de la Fontaine du Loup,CulturalSite,Marigny-sur-Yonne,58800,47.280656,3.653365
Échappée des 1000 étangs,Landform,Mélisey,70270,47.75373,6.57597
Le Cocand,SportsAndLeisurePlace,Autun,71400,46.94612,4.29864
École du ski francais du haut-jura,SportsAndLeisurePlace,Les Moussières,39310,46.3185874,5.89675476
"Le Parc Buffon, architecte du temps et de la nature",SportsAndLeisurePlace,Montbard,21500,47.6257553,4.3366277
Église Notre-Dame,CulturalSite,Dijon,21000,47.322761,5.04116876
"Application web ""l’aqueduc d’Arcier, patrimoine historique""",CulturalSite,Vaire,25220,47.2844629,6.14895937
Base de loisirs de la tambourinette,SportsAndLeisurePlace,Clamecy,58500,47.4537,3.53124
Abbaye de Gigny,CulturalSite,Gigny,39320,46.4512034,5.46211098
Hôtel de ville,CulturalSite,Besançon,25000,47.2380182,6.0242842
Belvédère de Saint-Jean-d'Etreux,Landform,Les Trois-Châteaux,39160,46.40414,5.35765
Peinture sur textile,CulturalSite,Gibles,71800,46.3360333,4.3342433
Fonderie de cloches - Atelier cuir Obertino Morteau,CulturalSite,Morteau,25500,47.0635845,6.60630676
Looking for,Landform,Lons-le-Saunier,39000,46.6758932,5.5602975
Chapelle de la Visitation,CulturalSite,Paray-le-Monial,71600,46.4510493,4.12220119
Maison de l'Agriculture et de l'Alimentation,CulturalSite,Saint-Germain-du-Bois,71330,46.7529744,5.2448968
Terrains de pétanque,SportsAndLeisurePlace,Crain,89480,47.5301184,3.5570955
Eglise Saint-Cyr et Sainte-Julitte de Viré,CulturalSite,Viré,71260,46.448616,4.842058
Lavoir,CulturalSite,Cersot,71390,46.7085635,4.63014169
Hôtel-Dieu,CulturalSite,Cluny,71250,46.430604,4.6599217
Oratoire Notre Dame de Lourdes,CulturalSite,Coublanc,71170,46.173932,4.274216
Circuit du patrimoine,CulturalSite,Verdun-sur-le-Doubs,71350,46.898833,5.022513
Les Bisons du Sachuron,SportsAndLeisurePlace,Damprichard,25450,47.2475696,6.88975005
Aux forges d'antan,CulturalSite,Ornans,25290,47.1065212,6.1444176
Crystal Danse,SportsAndLeisurePlace,Breuches,70300,47.7994647,6.32903729
Eglise Saint-Martial,CulturalSite,Demigny,71150,46.93275,4.83289
Bibliothèque Lida et Paul Faucher,CulturalSite,Pougues-les-Eaux,58320,47.0707195,3.10118392
Les tours bastionnées : De la Tour Notre-Dame à la tour des Cordeliers,SportsAndLeisurePlace,Besançon,25000,47.23079,6.0278
Les Secrets de Galou,CulturalSite,Chalon-sur-Saône,71100,46.78318,4.85633
Espace culturel - Forges de Fraisans,SportsAndLeisurePlace,Fraisans,39700,47.1529984,5.76305655
Visite guidée : Vesontio l’antique,SportsAndLeisurePlace,Besançon,25000,47.2347807,6.03001429
Église Saint-Pierre-et-Saint-Paul,CulturalSite,Vic-des-Prés,21360,47.1037945,4.64191939
Eglise abbatiale de Pontigny,CulturalSite,Pontigny,89230,47.9092503,3.7139587
Terre & Céramique - Guy Bailly,CulturalSite,La Roche-en-Brenil,21530,47.372316,4.157043
Le Criollo chocolatier - Visite Entreprise,CulturalSite,Chalezeule,25220,47.26578,6.05988
Le Jardin botanique,CulturalSite,Besançon,25000,47.24456,5.9832
Eglise Sainte Marguerite Marie,CulturalSite,Paray-le-Monial,71600,46.4406754,4.0989895
Safari tours,SportsAndLeisurePlace,Beaune,21200,47.0242236,4.8356195
Espace Aquatique,SportsAndLeisurePlace,Tournus,71700,46.5726355,4.9086131
Bibliothèque,CulturalSite,Mouthe,25240,46.71025,6.19249
La balade pour découvrir Lure autrement !,SportsAndLeisurePlace,Lure,70200,47.6827,6.49744
Alizarine Christine LIOI Restauration de tableaux,CulturalSite,Varenne-Saint-Germain,71600,46.447823,4.013635
Petit Train de l'Yonne,SportsAndLeisurePlace,Massangis,89440,47.624121,3.974068
Doubs Jura Pêche,SportsAndLeisurePlace,Maisons-du-Bois-Lièvremont,25650,46.96783,6.422947
Ateliers culinaires chez Salt & Pepper,SportsAndLeisurePlace,Dijon,21000,47.3264052,5.04292339
Chapelle Sainte-Reine,CulturalSite,Vellexon-Queutrey-et-Vaudey,70130,47.5718251,5.8193408
Domaine Danalou,SportsAndLeisurePlace,Marmagne,71710,46.8507207,4.37209908
Pêcher dans le Grandvaux,SportsAndLeisurePlace,Saint-Laurent-en-Grandvaux,39150,46.5908297,5.9778435
Musée International des Parachutistes du Special Air Service,CulturalSite,Sennecey-le-Grand,71240,46.6369622,4.86980182
Cycle Divin,SportsAndLeisurePlace,Vincelottes,89290,47.7082643,3.63947267
La Maison des dragons,CulturalSite,Cluny,71250,46.43404,4.65712
Golf de Mâcon - La Salle,SportsAndLeisurePlace,La Salle,71260,46.4084199,4.8373912
Location VTC électrique,SportsAndLeisurePlace,Rougemont,25680,47.4799126,6.35465
Le Haut-Folin,Landform,Saint-Prix,71990,46.9888866,4.06591702
Guidon bletteranois,SportsAndLeisurePlace,Relans,39140,46.7644918,5.4368293
Jardin de l'Arquebuse,CulturalSite,Dijon,21000,47.3212204,5.0276327
Village de Chevroches,CulturalSite,Chevroches,58500,47.4504223,3.54505562
La cascade de la Tuffière,Landform,Châteauvieux-les-Fossés,25840,47.0529146,6.18625861
"Pain d'épices et boules de neige, le Noël de Barbarine",SportsAndLeisurePlace,Besançon,25000,47.24147,6.02047
Feminin pluri'elles,SportsAndLeisurePlace,Montbéliard,25200,47.519626,6.784879
Le Parc naturel regional des Ballons des Vosges,Landform,Haut-du-Them-Château-Lambert,70440,47.8420815,6.72088623
Vieux Saint-Vincent,CulturalSite,Mâcon,71000,46.3063468,4.8345937
Eglise romane Saint-Pons,CulturalSite,Baugy,71110,46.2971977,4.02734268
Location de VTT & VTTAE au Duchet,SportsAndLeisurePlace,Nanchez,39150,46.5114524,5.8381025
Heritour Voyage,SportsAndLeisurePlace,Dijon,21000,47.3241591,5.0293368
Chartreuse Notre Dame du Val Saint-Jean de Basseville,CulturalSite,Pousseaux,58500,47.4993315,3.51781359
La chocolaterie debrie à montbéliard,CulturalSite,Montbéliard,25200,47.511242,6.798944
Eglise Sainte-Euphémie,CulturalSite,Martigny-le-Comte,71220,46.52892,4.33331399
Les Marteaux de Mailley,CulturalSite,Mailley-et-Chazelot,70000,47.5388064,6.04729087
LE LONG DE LA VIA FRANCIGENA ITINERAIRE 2 : DE MAMIROLLE A FOUCHERANS,SportsAndLeisurePlace,Mamirolle,25620,47.1960081,6.1602512
L'atelier jardin,CulturalSite,Cressia,39270,46.528993,5.4780049
Made in Kart,SportsAndLeisurePlace,Joigny,89300,47.967927,3.397783
Bourgogne Randonnées,SportsAndLeisurePlace,Beaune,21200,47.0237907,4.8449677
"Donzybulles, savons artisanaux",CulturalSite,Donzy,58220,47.3706601,3.1284083
Le Leuzeu,CulturalSite,Fleurey-sur-Ouche,21410,47.2761056,4.89203525
Ile de la sauvageonne,Landform,Pesmes,70140,47.2775985,5.56878089
Hippodrome de Vitteaux,SportsAndLeisurePlace,Vitteaux,21350,47.4006838,4.5107507
Ferme equestre de la forge,SportsAndLeisurePlace,Étueffont,90170,47.7307646,6.9170939
